,allocation_category,amount,location_code,fiscal_year
9400,TL Strong Schools Strong Communities,"$ 16,000",K181,2019
9401,TL Summer in the City Shared,"$ 30,507",K181,2019
9402,TL Summer in the City Support Shared,"$ 6,945",K181,2019
9403,TL Translation Services,"$ 1,367",K181,2019
9404,TL Vision for School Improvement,"$ 24,888",K181,2019
9405,AIDP,"$ 18,207",K181,2018
9406,Contract for Excellence FY 09,"$ 361,173",K181,2018
9407,ESY Student Summer in the City Services RS,"$ 105,540",K181,2018
9408,IDEA RS IEP Para,"$ 176,486",K181,2018
9409,IDEA SBST Shared,"$ 71,638",K181,2018
9410,Pre-K,"$ 162,448",K181,2018
9411,Pre-K Plus,"$ 175,000",K181,2018
9412,Pre-K Program Support,"$ 48,306",K181,2018
9413,Pre-K Thrive,"$ 21,750",K181,2018
9414,Rollover SLP Leg Grant 04 62304,"$ 2,500",K181,2018
9415,School Support Supplement,"$ 294,957",K181,2018
9416,Sequester Aid IDEA RS IEP Paras,"$ 18,856",K181,2018
9417,Sequester/2010 Census Title I SWP,"$ 18,925",K181,2018
9418,Sequester/2010 Census Title IIA,"$ 28,867",K181,2018
9419,Title I 1003a Summer,"$ 16,979",K181,2018
9420,Title I Priority/Focus SWP,"$ 139,027",K181,2018
9421,Title I Priority/Focus SWP Parent Education,"$ 41,509",K181,2018
9422,Title I SWP,"$ 533,121",K181,2018
9423,Title I SWP Parent Involvement,"$ 5,385",K181,2018
9424,Title I SWP Summer in the City,"$ 30,604",K181,2018
9425,Title I SWP Translation Services,"$ 2,708",K181,2018
9426,Title IIA Supplemental,"$ 103,228",K181,2018
9427,Title III Immigrant,"$ 5,887",K181,2018
9428,Title III LEP,"$ 12,366",K181,2018
9429,TL Arts Studio,"$ 3,495",K181,2018
9430,TL CB School Staff,"$ 123,275",K181,2018
9431,TL Computer Maintenance,"$ 4,315",K181,2018
9432,TL Core Curriculum Support,"$ 2,431",K181,2018
9433,TL E&E MS College Access,"$ 18,149",K181,2018
9434,TL ELA/Math Student Support,"$ 33,665",K181,2018
9435,TL Fair Student Funding,"$ 4,229,691",K181,2018
9436,TL FSF Legacy Teacher Supplement,$ 108,K181,2018
9437,TL Long Term Absence,"$ 12,756",K181,2018
9438,TL MOSL,"$ 1,700",K181,2018
9439,TL NYSTL Library Books,"$ 4,600",K181,2018
9440,TL NYSTL Textbooks,"$ 5,372",K181,2018
9441,TL Parent Coordinator,"$ 51,124",K181,2018
9442,TL Parent Coordinator OTPS,$ 500,K181,2018
9443,TL Potential Mid Year Adj to be Repaid,"$ 319,427",K181,2018
9444,TL RS APE Teacher Shared,"$ 98,892",K181,2018
9445,TL RS IEP Para,"$ 368,840",K181,2018
9446,TL RS IEP Teacher,"$ 90,180",K181,2018
9447,TL RS Mandated Counseling Shared,"$ 64,783",K181,2018
9448,TL RS Mandated Speech Shared,"$ 180,332",K181,2018
9449,TL RS Occupational Therapist PS Shared,"$ 11,580",K181,2018
9450,TL RS Student Summer In the City Services,"$ 25,578",K181,2018
9451,TL SBST Shared,"$ 170,071",K181,2018
9452,TL School Incentive 2019B,"$ 39,661",K181,2018
9453,TL School to School Summer Transfers Shared,"$ 29,547",K181,2018
9454,TL Section 504,"$ 8,891",K181,2018
9455,TL Strong Schools Strong Communities,"$ 16,000",K181,2018
9456,TL Summer in the City Shared,"$ 33,230",K181,2018
9457,TL Summer in the City Support Shared,"$ 5,097",K181,2018
9458,TL Terminal and Paid Leaves,"$ 29,335",K181,2018
9459,TL Translation Services,"$ 1,590",K181,2018
9460,TL Vision for School Improvement,"$ 24,888",K181,2018
9461,Universal PreK Quality Full-Day,"$ 205,776",K181,2018
9462,Universal PreK Quality Full-Day Plus,"$ 102,888",K181,2018
9463,4K for All,"$ 501,676",K161,2022
9464,ARPA Academic Recovery,"$ 120,230",K161,2022
9465,ARPA Academic Recovery AP Summer Rising,"$ 35,980",K161,2022
9466,ARPA Academic Recovery Arts,"$ 30,057",K161,2022
9467,ARPA Academic Recovery Community Schools Expansion,"$ 46,986",K161,2022
9468,ARPA Academic Recovery SE After-School Instruction,"$ 30,023",K161,2022
9469,ARPA Academic Recovery SE Counseling,"$ 1,887",K161,2022
9470,ARPA Academic Recovery SE Intervention Training,"$ 2,624",K161,2022
9471,ARPA Academic Recovery SE Planning Prep,"$ 3,108",K161,2022
9472,ARPA Academic Recovery SE RS Related Services,"$ 21,402",K161,2022
9473,ARPA Election Day Remote Planning,"$ 1,597",K161,2022
9474,ARPA LA MYA Register Relief,"$ 325,470",K161,2022
9475,ARPA School COVID Planning Expansion,"$ 13,181",K161,2022
9476,ARPA Vaccine Policy Coverage,"$ 7,234",K161,2022
9477,Contract for Excellence FY 09,"$ 98,329",K161,2022
9478,CRRSA Computer Maintenance,$ 41,K161,2022
9479,CRRSA Situation Room,"$ 4,441",K161,2022
9480,High Need Support for Title I,"$ 8,417",K161,2022
9481,High Need Support for Title I STH,"$ 2,218",K161,2022
9482,IDEA RS IEP Para,"$ 73,232",K161,2022
9483,IDEA SBST Shared,"$ 154,225",K161,2022
9484,OASAS Sub Abuse,"$ 37,500",K161,2022
9485,OASAS Sub Abuse OTPS,$ 500,K161,2022
9486,Rollover Smart Schools Bond Act,"$ 13,396",K161,2022
9487,Rollover Title IV Community Coordinator,"$ 15,279",K161,2022
9488,School Support Supplement,"$ 326,440",K161,2022
9489,Title I SWP,"$ 241,185",K161,2022
9490,Title I SWP Carry Over,"$ 33,478",K161,2022
9491,Title I SWP Carry Over Parent and Family Engage,"$ 1,358",K161,2022
9492,Title I SWP Parent and Family Engagement,"$ 2,412",K161,2022
9493,Title I SWP STH,"$ 63,568",K161,2022
9494,Title I SWP Translation Services,"$ 1,819",K161,2022
9495,Title IIA Supplemental,"$ 63,460",K161,2022
9496,Title III LEP,"$ 12,000",K161,2022
9497,Title IV Community Coordinator,"$ 89,930",K161,2022
9498,Title IV Fall Reopening Planning Grant,"$ 5,802",K161,2022
9499,Title IV Well Rounded ELA Math Support,"$ 5,902",K161,2022
9500,TL 09 C4E ICT,"$ 35,541",K161,2022
9501,TL CB School Staff,"$ 64,243",K161,2022
9502,TL Computer Maintenance,$ 197,K161,2022
9503,TL CRRSA COVID MYA Register Relief,"$ 91,799",K161,2022
9504,TL CRRSA FSF Floor Raise,"$ 79,300",K161,2022
9505,TL ELA/Math Student Support,"$ 17,087",K161,2022
9506,TL Fair Student Funding,"$ 1,890,897",K161,2022
9507,TL FSF Floor Raise,"$ 134,345",K161,2022
9508,TL FSF Post-IEP Support,$ 507,K161,2022
9509,TL Guidance Support High Need,"$ 108,762",K161,2022
9510,TL MOSL,"$ 1,500",K161,2022
9511,TL NYSTL Hardware,"$ 3,296",K161,2022
9512,TL NYSTL Library Books,"$ 1,928",K161,2022
9513,TL NYSTL Software,"$ 3,031",K161,2022
9514,TL NYSTL Textbooks,"$ 13,199",K161,2022
9515,TL Parent Coordinator,"$ 43,968",K161,2022
9516,TL Parent Coordinator OTPS,$ 500,K161,2022
9517,TL RS IEP Para,"$ 200,927",K161,2022
9518,TL RS Mandated Counseling Shared,"$ 45,203",K161,2022
9519,TL RS Mandated Speech Shared,"$ 206,166",K161,2022
9520,TL RS Occupational Therapist PS Shared,"$ 81,110",K161,2022
9521,TL SBST Shared,"$ 141,352",K161,2022
9522,TL Situation Room,"$ 3,388",K161,2022
9523,TL Summer Rising Shared,"$ 11,984",K161,2022
9524,TL Translation Services,"$ 1,275",K161,2022
9525,TL UFT Officers-Reps and Chapt-Leaders,"$ 104,879",K161,2022
9526,4K for All,"$ 485,073",K161,2021
9527,Contract for Excellence FY 09,"$ 98,329",K161,2021
9528,High Need Support for Title I,"$ 9,473",K161,2021
9529,IDEA RS IEP Para,"$ 102,890",K161,2021
9530,IDEA SBST Shared,"$ 147,128",K161,2021
9531,Rollover Title IV Community Coordinator,"$ 15,236",K161,2021
9532,School Support Supplement,"$ 317,550",K161,2021
9533,Title I STH,"$ 5,800",K161,2021
9534,Title I STH Carry Over,"$ 5,800",K161,2021
9535,Title I SWP,"$ 269,120",K161,2021
9536,Title I SWP Carry Over,"$ 37,702",K161,2021
9537,Title I SWP Parent and Family Engagement,"$ 5,210",K161,2021
9538,Title I SWP Summer in the City,"$ 1,618",K161,2021
9539,Title I SWP Translation Services,"$ 1,764",K161,2021
9540,Title IIA Supplemental,"$ 75,474",K161,2021
9541,Title III LEP,"$ 12,366",K161,2021
9542,Title IV Community Coordinator,"$ 89,676",K161,2021
9543,Title IV Summer Rising Reopening Planning,"$ 2,420",K161,2021
9544,Title IV Well Rounded ELA Math Support,"$ 5,318",K161,2021
9545,TL 09 C4E ICT,"$ 35,541",K161,2021
9546,TL CB School Staff,"$ 52,061",K161,2021
9547,TL Computer Maintenance,"$ 1,541",K161,2021
9548,TL ELA/Math Student Support,"$ 14,888",K161,2021
9549,TL Fair Student Funding,"$ 2,182,881",K161,2021
9550,TL Guidance Support High Need,"$ 104,088",K161,2021
9551,TL Implicit Bias Awareness,"$ 1,604",K161,2021
9552,TL Implicit Bias CCER,$ 486,K161,2021
9553,TL Instructional Leadership Framework,"$ 18,938",K161,2021
9554,TL NYSTL Hardware,"$ 3,337",K161,2021
9555,TL NYSTL Library Books,"$ 1,919",K161,2021
9556,TL NYSTL Software,"$ 3,078",K161,2021
9557,TL NYSTL Textbooks,"$ 13,341",K161,2021
9558,TL Parent Coordinator,"$ 43,968",K161,2021
9559,TL Parent Coordinator OTPS,$ 500,K161,2021
9560,TL Periodic Assessment,"$ 1,500",K161,2021
9561,TL RS IEP Para,"$ 208,313",K161,2021
9562,TL RS Mandated Counseling Shared,"$ 48,504",K161,2021
9563,TL RS Mandated Speech Shared,"$ 198,218",K161,2021
9564,TL RS Occupational Therapist PS Shared,"$ 78,516",K161,2021
9565,TL RS Speech Sixth Period Coverage,"$ 10,001",K161,2021
9566,TL SBST Shared,"$ 145,054",K161,2021
9567,TL School COVID Planning Supplement,"$ 4,761",K161,2021
9568,TL Section 504,"$ 39,295",K161,2021
9569,TL Summer in the City Shared,"$ 5,092",K161,2021
9570,TL Summer in the City Support Shared,"$ 15,395",K161,2021
9571,TL Translation Services,"$ 1,236",K161,2021
9572,TL UFT Officers-Reps and Chapt-Leaders,"$ 102,069",K161,2021
9573,4K for All,"$ 492,768",K161,2020
9574,Contract for Excellence FY 09,"$ 98,329",K161,2020
9575,High Need Support for Title I,"$ 9,920",K161,2020
9576,IDEA RS IEP Para,"$ 61,696",K161,2020
9577,IDEA SBST Shared,"$ 145,632",K161,2020
9578,Rollover Title IV Community Coordinator,"$ 14,990",K161,2020
9579,School Support Supplement,"$ 307,354",K161,2020
9580,Title I SWP,"$ 296,126",K161,2020
9581,Title I SWP Parent and Family Engagement,"$ 2,991",K161,2020
9582,Title I SWP Translation Services,"$ 1,849",K161,2020
9583,Title IIA Supplemental,"$ 82,025",K161,2020
9584,Title IV Community Coordinator,"$ 88,176",K161,2020
9585,TL 09 C4E CTT,"$ 35,541",K161,2020
9586,TL CB School Staff,"$ 48,405",K161,2020
9587,TL Computer Maintenance,"$ 1,541",K161,2020
9588,TL Continuous Improvement,"$ 16,000",K161,2020
9589,TL ELA/Math Student Support,"$ 15,102",K161,2020
9590,TL Fair Student Funding,"$ 2,163,525",K161,2020
9591,TL Guidance Support High Need,"$ 103,102",K161,2020
9592,TL Instructional Leadership Framework,"$ 19,097",K161,2020
9593,TL MOSL,"$ 1,500",K161,2020
9594,TL NYSTL Hardware,"$ 3,310",K161,2020
9595,TL NYSTL Library Books,"$ 2,030",K161,2020
9596,TL NYSTL Software,"$ 3,274",K161,2020
9597,TL NYSTL Textbooks,"$ 7,630",K161,2020
9598,TL Parent Coordinator,"$ 43,558",K161,2020
9599,TL Parent Coordinator OTPS,$ 500,K161,2020
9600,TL Physical Education Initiative - Cohort 1,"$ 52,341",K161,2020
9601,TL RS IEP Para,"$ 217,325",K161,2020
9602,TL RS Mandated Counseling Shared,"$ 57,135",K161,2020
9603,TL RS Mandated Speech Shared,"$ 193,386",K161,2020
9604,TL RS Occupational Therapist PS Shared,"$ 77,181",K161,2020
9605,TL RS Speech Sixth Period Coverage,"$ 11,446",K161,2020
9606,TL SBST Shared,"$ 144,546",K161,2020
9607,TL Summer in the City Shared,"$ 7,530",K161,2020
9608,TL Translation Services,"$ 1,085",K161,2020
9609,TL UFT Officers-Reps and Chapt-Leaders,"$ 104,681",K161,2020
9610,4K for All,"$ 485,077",K161,2019
9611,Contract for Excellence FY 09,"$ 98,329",K161,2019
9612,IDEA RS IEP Para,"$ 50,593",K161,2019
9613,IDEA SBST Shared,"$ 140,158",K161,2019
9614,School Support Supplement,"$ 284,602",K161,2019
9615,Sequester Aid IDEA RS IEP Paras,"$ 4,761",K161,2019
9616,Sequester/2010 Census Title I SWP,"$ 9,851",K161,2019
9617,Sequester/2010 Census Title IIA,"$ 26,535",K161,2019
9618,Title I SWP,"$ 287,333",K161,2019
9619,Title I SWP Parent and Family Engagement,"$ 2,902",K161,2019
9620,Title I SWP Translation Services,"$ 1,800",K161,2019
9621,Title IIA Supplemental,"$ 70,253",K161,2019
9622,Title IV Community Coordinator,"$ 83,277",K161,2019
9623,TL 09 C4E CTT,"$ 35,541",K161,2019
9624,TL CB Per Session Per Diem Prep,$ 586,K161,2019
9625,TL CB School Staff,"$ 51,193",K161,2019
9626,TL CB School Staff PK,"$ 3,810",K161,2019
9627,TL CB School Staff Related Services,"$ 2,492",K161,2019
9628,TL Computer Maintenance,"$ 2,421",K161,2019
9629,TL Core Curriculum Support,$ 715,K161,2019
9630,TL Deferred Program Planning Initiative,"$ 29,290",K161,2019
9631,TL ELA/Math Student Support,"$ 14,770",K161,2019
9632,TL Fair Student Funding,"$ 2,175,083",K161,2019
9633,TL FSF Floor Raise,"$ 49,637",K161,2019
9634,TL FSF Legacy Teacher Supplement,"$ 7,792",K161,2019
9635,TL FSF Post-IEP Support,$ 490,K161,2019
9636,TL FSF School to School Transfers Shared,"$ 27,257",K161,2019
9637,TL GE CB School Staff,"$ 29,406",K161,2019
9638,TL Guidance Support High Need,"$ 99,227",K161,2019
9639,TL Implicit Bias Awareness,"$ 1,304",K161,2019
9640,TL MOSL,"$ 1,500",K161,2019
9641,TL NYSTL Library Books,"$ 2,062",K161,2019
9642,TL Parent Coordinator,"$ 39,759",K161,2019
9643,TL Parent Coordinator OTPS,$ 500,K161,2019
9644,TL Physical Education Initiative - Cohort 1,"$ 78,233",K161,2019
9645,TL RS IEP Para,"$ 194,240",K161,2019
9646,TL RS Mandated Counseling Shared,"$ 61,236",K161,2019
9647,TL RS Mandated Speech Shared,"$ 187,274",K161,2019
9648,TL SBST Shared,"$ 138,820",K161,2019
9649,TL School Incentive 2019,"$ 26,078",K161,2019
9650,TL SE CB School Staff,"$ 12,005",K161,2019
9651,TL Section 504,"$ 36,020",K161,2019
9652,TL Strong Schools Strong Communities,"$ 16,000",K161,2019
9653,TL Summer in the City Shared,"$ 8,225",K161,2019
9654,TL Summer in the City Support Shared,"$ 14,199",K161,2019
9655,TL Talented and Gifted,$ 185,K161,2019
9656,TL Translation Services,"$ 1,057",K161,2019
9657,TL UFT Officers-Reps and Chapt-Leaders,"$ 104,310",K161,2019
9658,TL Vision for School Improvement,"$ 19,097",K161,2019
9659,Contract for Excellence FY 09,"$ 98,329",K161,2018
9660,IDEA RS IEP Para,"$ 44,122",K161,2018
9661,IDEA SBST Shared,"$ 125,000",K161,2018
9662,Pre-K,"$ 253,135",K161,2018
9663,School Support Supplement,"$ 277,169",K161,2018
9664,Sequester Aid IDEA RS IEP Paras,"$ 4,714",K161,2018
9665,Sequester/2010 Census Title I SWP,"$ 10,193",K161,2018
9666,Sequester/2010 Census Title IIA,"$ 29,143",K161,2018
9667,Title I 1003a Summer,"$ 16,979",K161,2018
9668,Title I SWP,"$ 287,139",K161,2018
9669,Title I SWP Parent Involvement,"$ 2,900",K161,2018
9670,Title I SWP Translation Services,"$ 1,935",K161,2018
9671,Title IIA Supplemental,"$ 97,059",K161,2018
9672,TL 09 C4E CTT,"$ 35,541",K161,2018
9673,TL CB School Staff,"$ 62,722",K161,2018
9674,TL Computer Maintenance,"$ 4,214",K161,2018
9675,TL Core Curriculum Support,$ 715,K161,2018
9676,TL Deferred Program Planning Initiative,"$ 28,269",K161,2018
9677,TL ELA/Math Student Support,"$ 13,371",K161,2018
9678,TL Fair Student Funding,"$ 1,989,065",K161,2018
9679,TL FSF Legacy Teacher Supplement,"$ 13,705",K161,2018
9680,TL Guidance Support High Need,"$ 95,255",K161,2018
9681,TL Learning Partners Program Support,"$ 17,000",K161,2018
9682,TL MOSL,"$ 1,500",K161,2018
9683,TL NYSTL Library Books,"$ 2,146",K161,2018
9684,TL NYSTL Textbooks,"$ 14,866",K161,2018
9685,TL Parent Coordinator,"$ 35,592",K161,2018
9686,TL Parent Coordinator OTPS,$ 500,K161,2018
9687,TL Physical Education Initiative - Cohort 1,"$ 99,210",K161,2018
9688,TL Physical Education Initiative Support,$ 532,K161,2018
9689,TL RS IEP Para,"$ 193,134",K161,2018
9690,TL RS Mandated Counseling Shared,"$ 35,991",K161,2018
9691,TL RS Mandated Speech Shared,"$ 90,166",K161,2018
9692,TL RS Physical Therapist PS Shared,"$ 72,692",K161,2018
9693,TL RS Speech Sixth Period Coverage,"$ 4,738",K161,2018
9694,TL SBST Shared,"$ 139,750",K161,2018
9695,TL School Incentive 2019,"$ 49,605",K161,2018
9696,TL SE Transitional Funding,"$ 50,794",K161,2018
9697,TL Strong Schools Strong Communities,"$ 16,000",K161,2018
9698,TL Summer in the City Shared,"$ 9,389",K161,2018
9699,TL Summer in the City Support Shared,"$ 13,678",K161,2018
9700,TL Translation Services,"$ 1,137",K161,2018
9701,TL UFT Officers-Reps and Chapt-Leaders,"$ 99,210",K161,2018
9702,TL Vision for School Improvement,"$ 19,097",K161,2018
9703,Universal PreK Quality Full-Day,"$ 205,776",K161,2018
9704,4K for All,"$ 512,506",K138,2022
9705,AIDP Attendance Shared,"$ 150,490",K138,2022
9706,AIDP STH School and Site Based Shared,"$ 60,188",K138,2022
9707,ARPA Academic Recovery,"$ 182,175",K138,2022
9708,ARPA Academic Recovery AP Summer Rising,"$ 17,990",K138,2022
9709,ARPA Academic Recovery Arts,"$ 45,544",K138,2022
9710,ARPA Academic Recovery SE After-School Instruction,"$ 50,202",K138,2022
9711,ARPA Academic Recovery SE Counseling,"$ 4,919",K138,2022
9712,ARPA Academic Recovery SE Intervention Training,"$ 4,987",K138,2022
9713,ARPA Academic Recovery SE Planning Prep,"$ 5,196",K138,2022
9714,ARPA Academic Recovery SE RS Related Services,"$ 26,274",K138,2022
9715,ARPA COVID Staffing Support,"$ 322,696",K138,2022
9716,ARPA Election Day Remote Planning,"$ 4,791",K138,2022
9717,ARPA LA MYA Register Relief,"$ 161,173",K138,2022
9718,ARPA School COVID Planning Expansion,"$ 15,809",K138,2022
9719,Contract for Excellence FY 09,"$ 308,249",K138,2022
9720,CRRSA 3K for All Expansion,"$ 273,253",K138,2022
9721,CRRSA Computer Maintenance,$ 922,K138,2022
9722,CRRSA CRSE Arts Studio,$ 321,K138,2022
9723,CRRSA Restoration Arts Studio,$ 814,K138,2022
9724,CRRSA SHSAT,$ 223,K138,2022
9725,CRRSA Situation Room,"$ 5,808",K138,2022
9726,High Need Support for Title I,"$ 12,430",K138,2022
9727,High Need Support for Title I STH,"$ 1,566",K138,2022
9728,IDEA RS IEP Para,"$ 207,484",K138,2022
9729,IDEA SBST Shared,"$ 154,225",K138,2022
9730,Rollover Smart Schools Bond Act,"$ 21,904",K138,2022
9731,Rollover Title IV Community Coordinator,"$ 15,279",K138,2022
9732,School Support Supplement,"$ 483,771",K138,2022
9733,Title I SWP,"$ 356,168",K138,2022
9734,Title I SWP Carry Over,"$ 49,438",K138,2022
9735,Title I SWP Carry Over Parent and Family Engage,"$ 2,005",K138,2022
9736,Title I SWP Parent and Family Engagement,"$ 3,562",K138,2022
9737,Title I SWP STH,"$ 44,872",K138,2022
9738,Title I SWP Translation Services,"$ 2,141",K138,2022
9739,Title IIA Supplemental,"$ 93,396",K138,2022
9740,Title III LEP,"$ 12,000",K138,2022
9741,Title IV Community Coordinator,"$ 89,930",K138,2022
9742,Title IV Fall Reopening Planning Grant,"$ 6,920",K138,2022
9743,Title IV Well Rounded ELA Math Support,"$ 5,793",K138,2022
9744,TL 12-Month AP,"$ 14,868",K138,2022
9745,TL CB School Staff,"$ 214,593",K138,2022
9746,TL Computer Maintenance,"$ 4,484",K138,2022
9747,TL COVID Register Relief,"$ 4,242",K138,2022
9748,TL CRRSA COVID MYA Register Relief,"$ 45,459",K138,2022
9749,TL CRRSA FSF Deficit Relief,"$ 184,285",K138,2022
9750,TL CRRSA FSF Floor Raise,"$ 131,112",K138,2022
9751,TL ELA/Math Student Support,"$ 16,772",K138,2022
9752,TL Fair Student Funding,"$ 3,195,911",K138,2022
9753,TL FSF Floor Raise,"$ 222,120",K138,2022
9754,TL MOSL,"$ 1,500",K138,2022
9755,TL NYSTL Hardware,"$ 4,943",K138,2022
9756,TL NYSTL Library Books,"$ 2,892",K138,2022
9757,TL NYSTL Software,"$ 4,546",K138,2022
9758,TL NYSTL Textbooks,"$ 21,583",K138,2022
9759,TL Parent Coordinator,"$ 43,968",K138,2022
9760,TL Parent Coordinator OTPS,$ 500,K138,2022
9761,TL Permanent Placement Incentive,"$ 17,024",K138,2022
9762,TL RS IEP Para,"$ 467,722",K138,2022
9763,TL RS IEP Teacher,"$ 108,058",K138,2022
9764,TL RS Mandated Counseling Shared,"$ 102,735",K138,2022
9765,TL RS Mandated Speech Shared,"$ 309,249",K138,2022
9766,TL RS Occupational Therapist PS Shared,"$ 81,110",K138,2022
9767,TL RS Physical Therapist PS Shared,"$ 81,663",K138,2022
9768,TL RS Speech Sixth Period Coverage,"$ 5,377",K138,2022
9769,TL SBST Shared,"$ 155,913",K138,2022
9770,TL Situation Room,"$ 2,541",K138,2022
9771,TL Specialized Admissions,"$ 1,337",K138,2022
9772,TL Summer Rising Shared,"$ 7,371",K138,2022
9773,TL Translation Services,"$ 1,500",K138,2022
9774,4K for All,"$ 492,472",K138,2021
9775,AIDP Attendance Shared,"$ 147,079",K138,2021
9776,AIDP STH School and Site Based Shared,"$ 48,558",K138,2021
9777,Contract for Excellence FY 09,"$ 308,249",K138,2021
9778,High Need Support for Title I,"$ 14,209",K138,2021
9779,IDEA RS IEP Para,"$ 211,033",K138,2021
9780,IDEA SBST Shared,"$ 147,128",K138,2021
9781,Rollover FY20 Grant in Aid Assembly (08670),"$ 3,480",K138,2021
9782,Rollover Title IV Community Coordinator,"$ 15,236",K138,2021
9783,School Support Supplement,"$ 475,595",K138,2021
9784,Title I STH,"$ 5,100",K138,2021
9785,Title I STH Carry Over,"$ 5,100",K138,2021
9786,Title I SWP,"$ 407,281",K138,2021
9787,Title I SWP Carry Over,"$ 60,152",K138,2021
9788,Title I SWP Parent and Family Engagement,"$ 4,165",K138,2021
9789,Title I SWP Summer in the City,"$ 2,594",K138,2021
9790,Title I SWP Translation Services,"$ 2,397",K138,2021
