,allocation_category,amount,location_code,fiscal_year
7258,IDEA RS IEP Para,"$ 132,895",Q041,2019
7259,School Support Supplement,"$ 259,347",Q041,2019
7260,Sequester Aid IDEA RS IEP Paras,"$ 20,247",Q041,2019
7261,Sequester Aid Title I STH for Non-Title I Schools,"$ 1,238",Q041,2019
7262,Sequester/2010 Census Title IIA,"$ 21,757",Q041,2019
7263,Title I STH for Non Title I Schools,"$ 12,151",Q041,2019
7264,Title IIA Supplemental,"$ 65,095",Q041,2019
7265,Title III LEP,"$ 12,366",Q041,2019
7266,Title III Translation Services,"$ 2,900",Q041,2019
7267,TL Arts Studio,$ 850,Q041,2019
7268,TL CB Per Session Per Diem Prep,$ 892,Q041,2019
7269,TL CB School Staff,"$ 7,579",Q041,2019
7270,TL CB School Staff Related Services,"$ 4,942",Q041,2019
7271,TL Computer Maintenance,"$ 2,358",Q041,2019
7272,TL Core Curriculum Support,"$ 2,288",Q041,2019
7273,TL Fair Student Funding,"$ 2,788,413",Q041,2019
7274,TL FSF Floor Raise,"$ 13,408",Q041,2019
7275,TL GE CB School Staff,"$ 33,084",Q041,2019
7276,TL MOSL,"$ 1,500",Q041,2019
7277,TL NYSTL Library Books,"$ 3,022",Q041,2019
7278,TL Parent Coordinator,"$ 47,513",Q041,2019
7279,TL Parent Coordinator OTPS,$ 500,Q041,2019
7280,TL RS IEP Para,"$ 411,435",Q041,2019
7281,TL RS IEP Teacher,"$ 90,582",Q041,2019
7282,TL RS Mandated Counseling Shared,"$ 42,490",Q041,2019
7283,TL RS Mandated Speech Shared,"$ 109,405",Q041,2019
7284,TL RS Occupational Therapist PS Shared,"$ 75,145",Q041,2019
7285,TL RS Physical Therapist PS Shared,"$ 151,728",Q041,2019
7286,TL SBST Shared,"$ 137,923",Q041,2019
7287,TL School Incentive 2019C3,"$ 22,646",Q041,2019
7288,TL SE CB School Staff,"$ 23,066",Q041,2019
7289,TL SE Specialized Programs ASD,"$ 227,655",Q041,2019
7290,TL Section 504,"$ 108,060",Q041,2019
7291,TL Strong Schools Strong Communities,"$ 16,000",Q041,2019
7292,TL Summer in the City Shared,"$ 1,758",Q041,2019
7293,TL Talented and Gifted,$ 185,Q041,2019
7294,TL Temporary Shortfall Per Session-OTPS,"$ 8,821",Q041,2019
7295,TL Temporary Shortfall Teachers,"$ 217,396",Q041,2019
7296,TL Translation Services,$ 856,Q041,2019
7297,TL Vision for School Improvement,"$ 19,097",Q041,2019
7298,Contract for Excellence FY 09,"$ 20,862",Q041,2018
7299,IDEA RS IEP Para,"$ 154,428",Q041,2018
7300,IDEA SBST Shared,"$ 71,638",Q041,2018
7301,Rollover SM 66 Brothers Keeper D26,"$ 2,000",Q041,2018
7302,School Support Supplement,"$ 247,026",Q041,2018
7303,Sequester Aid IDEA RS IEP Paras,"$ 16,499",Q041,2018
7304,Sequester Aid Title I STH for Non-Title I Schools,"$ 1,564",Q041,2018
7305,Sequester/2010 Census Title IIA,"$ 21,188",Q041,2018
7306,Title I STH for Non Title I Schools,"$ 14,821",Q041,2018
7307,Title IIA Supplemental,"$ 89,933",Q041,2018
7308,Title III LEP,"$ 12,366",Q041,2018
7309,Title III Translation Services,"$ 2,754",Q041,2018
7310,TL Arts Studio,"$ 1,165",Q041,2018
7311,TL CB School Staff,"$ 5,720",Q041,2018
7312,TL Computer Maintenance,"$ 3,909",Q041,2018
7313,TL Deferred Program Planning Initiative,"$ 25,400",Q041,2018
7314,TL ELA/Math Student Support,"$ 5,076",Q041,2018
7315,TL Fair Student Funding,"$ 2,895,602",Q041,2018
7316,TL Long Term Absence,"$ 14,040",Q041,2018
7317,TL MOSL,"$ 1,700",Q041,2018
7318,TL NYSTL Hardware,"$ 5,503",Q041,2018
7319,TL NYSTL Library Books,"$ 3,137",Q041,2018
7320,TL NYSTL Software,"$ 5,146",Q041,2018
7321,TL NYSTL Textbooks,"$ 29,218",Q041,2018
7322,TL Parent Coordinator,"$ 47,513",Q041,2018
7323,TL Parent Coordinator OTPS,$ 500,Q041,2018
7324,TL Potential Mid Year Adj to be Repaid,"$ 76,220",Q041,2018
7325,TL RS IEP Para,"$ 467,053",Q041,2018
7326,TL RS IEP Teacher,"$ 87,809",Q041,2018
7327,TL RS Mandated Counseling Shared,"$ 49,187",Q041,2018
7328,TL RS Mandated Speech Shared,"$ 130,299",Q041,2018
7329,TL RS Occupational Therapist PS Shared,"$ 72,148",Q041,2018
7330,TL RS Physical Therapist PS Shared,"$ 145,384",Q041,2018
7331,TL SBST Shared,"$ 81,724",Q041,2018
7332,TL SE Specialized Programs ASD,"$ 219,122",Q041,2018
7333,TL Section 504,"$ 114,041",Q041,2018
7334,TL Strong Schools Strong Communities,"$ 16,000",Q041,2018
7335,TL Summer in the City Shared,$ 690,Q041,2018
7336,TL Talented and Gifted,$ 177,Q041,2018
7337,TL Translation Services,$ 813,Q041,2018
7338,TL Vision for School Improvement,"$ 24,888",Q041,2018
7339,4K for All,"$ 328,855",Q031,2022
7340,ARPA Academic Recovery,"$ 85,914",Q031,2022
7341,ARPA Academic Recovery AP Summer Rising,"$ 17,990",Q031,2022
7342,ARPA Academic Recovery Arts,"$ 21,479",Q031,2022
7343,ARPA Academic Recovery NYSITELL Testing Admin,"$ 6,796",Q031,2022
7344,ARPA Academic Recovery Screeners,"$ 3,940",Q031,2022
7345,ARPA Academic Recovery SE After-School Instruction,"$ 33,960",Q031,2022
7346,ARPA Academic Recovery SE Counseling,"$ 2,628",Q031,2022
7347,ARPA Academic Recovery SE Intervention Training,"$ 2,624",Q031,2022
7348,ARPA Academic Recovery SE Planning Prep,"$ 3,515",Q031,2022
7349,ARPA Academic Recovery SE RS Related Services,"$ 22,446",Q031,2022
7350,ARPA Academic Recovery Social Worker,"$ 154,225",Q031,2022
7351,ARPA Computer Science for All,"$ 1,724",Q031,2022
7352,ARPA COVID Staffing Support,"$ 146,315",Q031,2022
7353,ARPA Election Day Remote Planning,"$ 1,597",Q031,2022
7354,ARPA LA Initial Register Relief,"$ 25,860",Q031,2022
7355,ARPA LA MYA Register Relief,"$ 43,535",Q031,2022
7356,ARPA School COVID Planning Expansion,"$ 15,514",Q031,2022
7357,ARPA Vaccine Policy Coverage,"$ 4,429",Q031,2022
7358,Contract for Excellence FY 09,"$ 41,484",Q031,2022
7359,Contract for Excellence FY 09 Pre-K,"$ 167,779",Q031,2022
7360,CRRSA Computer Maintenance,$ 258,Q031,2022
7361,CRRSA CRSE Arts Studio,$ 642,Q031,2022
7362,CRRSA Family Leadership,"$ 19,908",Q031,2022
7363,CRRSA Restoration Arts Studio,"$ 1,628",Q031,2022
7364,CRRSA Situation Room,"$ 2,733",Q031,2022
7365,IDEA RS IEP Para,"$ 58,862",Q031,2022
7366,School Support Supplement,"$ 313,650",Q031,2022
7367,Self Sustaining 14,"$ 3,267",Q031,2022
7368,Self Sustaining 15,"$ 83,779",Q031,2022
7369,Title IIA Supplemental,"$ 59,068",Q031,2022
7370,Title III LEP,"$ 12,000",Q031,2022
7371,Title III Translation Services,"$ 2,541",Q031,2022
7372,Title IV Ed Tech,"$ 6,500",Q031,2022
7373,Title IV Fall Reopening Planning Grant,"$ 6,800",Q031,2022
7374,Title IV Well Rounded ELA Math Support,"$ 3,061",Q031,2022
7375,TL CB School Staff,"$ 109,449",Q031,2022
7376,TL CFES RIS Return from Reassignment,"$ 68,341",Q031,2022
7377,TL Computer Maintenance,"$ 1,255",Q031,2022
7378,TL COVID Register Relief,$ 4,Q031,2022
7379,TL CRRSA COVID MYA Register Relief,"$ 12,279",Q031,2022
7380,TL CRRSA FSF Deficit Relief,"$ 83,702",Q031,2022
7381,TL CRRSA FSF Floor Raise,"$ 106,666",Q031,2022
7382,TL ELA/Math Student Support,"$ 8,861",Q031,2022
7383,TL Fair Student Funding,"$ 2,826,950",Q031,2022
7384,TL FSF Floor Raise,"$ 180,706",Q031,2022
7385,TL FSF School to School Transfers Shared HS,"$ 43,505",Q031,2022
7386,TL Implicit Bias Awareness,"$ 8,113",Q031,2022
7387,TL MOSL,"$ 1,500",Q031,2022
7388,TL NYSTL Hardware,"$ 4,526",Q031,2022
7389,TL NYSTL Library Books,"$ 2,648",Q031,2022
7390,TL NYSTL Software,"$ 4,162",Q031,2022
7391,TL NYSTL Textbooks,"$ 14,630",Q031,2022
7392,TL Parent Coordinator,"$ 43,968",Q031,2022
7393,TL Parent Coordinator OTPS,$ 500,Q031,2022
7394,TL RS APE Teacher Shared,"$ 3,359",Q031,2022
7395,TL RS IEP Para,"$ 188,089",Q031,2022
7396,TL RS IEP Teacher,"$ 103,399",Q031,2022
7397,TL RS Mandated Counseling Shared,"$ 7,178",Q031,2022
7398,TL RS Mandated Speech Shared,"$ 75,828",Q031,2022
7399,TL RS Occupational Therapist PS Shared,"$ 81,110",Q031,2022
7400,TL SBST Shared,"$ 137,660",Q031,2022
7401,TL Section 504,"$ 104,428",Q031,2022
7402,TL Situation Room,"$ 2,824",Q031,2022
7403,TL Terminal and Paid Leaves,"$ 15,941",Q031,2022
7404,TL Translation Services,$ 961,Q031,2022
7405,4K for All,"$ 306,229",Q031,2021
7406,Contract for Excellence FY 09,"$ 41,484",Q031,2021
7407,Contract for Excellence FY 09 Pre-K,"$ 167,779",Q031,2021
7408,IDEA RS IEP Para,"$ 56,274",Q031,2021
7409,School Support Supplement,"$ 296,590",Q031,2021
7410,Self Sustaining 14,$ 674,Q031,2021
7411,Title IIA Supplemental,"$ 70,251",Q031,2021
7412,Title III LEP,"$ 12,366",Q031,2021
7413,Title III Translation Services,"$ 2,559",Q031,2021
7414,Title IV Ed Tech,"$ 5,000",Q031,2021
7415,Title IV Ed Tech Teams,"$ 6,500",Q031,2021
7416,Title IV Summer Rising Reopening Planning,"$ 2,855",Q031,2021
7417,Title IV Well Rounded ELA Math Support,"$ 3,414",Q031,2021
7418,TL Arts Studio,"$ 1,120",Q031,2021
7419,TL CB School Staff,"$ 3,949",Q031,2021
7420,TL Computer Maintenance,"$ 2,438",Q031,2021
7421,TL Covid MY Register Loss Restoration,"$ 25,864",Q031,2021
7422,TL CRRSA COVID MYA Register Loss Restoration,"$ 77,593",Q031,2021
7423,TL CRRSA COVID Teacher Support,"$ 80,262",Q031,2021
7424,TL ELA/Math Student Support,"$ 9,557",Q031,2021
7425,TL Fair Student Funding,"$ 3,198,654",Q031,2021
7426,TL Implicit Bias Awareness,"$ 1,700",Q031,2021
7427,TL Instructional Leadership Framework,"$ 18,938",Q031,2021
7428,TL NYSTL Hardware,"$ 5,098",Q031,2021
7429,TL NYSTL Library Books,"$ 2,931",Q031,2021
7430,TL NYSTL Software,"$ 4,701",Q031,2021
7431,TL NYSTL Textbooks,"$ 19,631",Q031,2021
7432,TL Parent Coordinator,"$ 43,968",Q031,2021
7433,TL Parent Coordinator OTPS,$ 500,Q031,2021
7434,TL Periodic Assessment,"$ 1,500",Q031,2021
7435,TL RS APE Teacher Shared,"$ 3,172",Q031,2021
7436,TL RS IEP Para,"$ 178,177",Q031,2021
7437,TL RS IEP Teacher,"$ 98,812",Q031,2021
7438,TL RS Mandated Counseling Shared,"$ 60,302",Q031,2021
7439,TL RS Mandated Speech Shared,"$ 99,109",Q031,2021
7440,TL RS Occupational Therapist PS Shared,"$ 78,516",Q031,2021
7441,TL SBST Shared,"$ 144,120",Q031,2021
7442,TL School COVID Planning Supplement,"$ 5,836",Q031,2021
7443,TL Section 504,"$ 39,295",Q031,2021
7444,TL Summer in the City Shared,"$ 7,462",Q031,2021
7445,TL Temporary Shortfall Per Diem,"$ 20,421",Q031,2021
7446,TL Temporary Shortfall Per Session-OTPS,"$ 15,359",Q031,2021
7447,TL Temporary Shortfall Teachers,"$ 321,585",Q031,2021
7448,TL Translation Services,$ 968,Q031,2021
7449,4K for All,"$ 285,990",Q031,2020
7450,Contract for Excellence FY 09,"$ 41,484",Q031,2020
7451,Contract for Excellence FY 09 Pre-K,"$ 167,779",Q031,2020
7452,High Need Support for Title I STH,$ 143,Q031,2020
7453,IDEA RS IEP Para,"$ 44,014",Q031,2020
7454,School Support Supplement,"$ 289,307",Q031,2020
7455,Self Sustaining 14,"$ 69,109",Q031,2020
7456,Title I STH for Non Title I Schools,"$ 1,461",Q031,2020
7457,Title IIA Supplemental,"$ 76,348",Q031,2020
7458,Title III LEP,"$ 12,366",Q031,2020
7459,Title III Translation Services,"$ 2,651",Q031,2020
7460,Title IV Ed Tech,"$ 8,000",Q031,2020
7461,TL CB School Staff,"$ 9,199",Q031,2020
7462,TL Computer Maintenance,"$ 2,438",Q031,2020
7463,TL Continuous Improvement,"$ 16,000",Q031,2020
7464,TL E&E Algebra for All,$ 755,Q031,2020
7465,TL E&E Universal Literacy,"$ 9,608",Q031,2020
7466,TL ELA/Math Student Support,"$ 9,733",Q031,2020
7467,TL Fair Student Funding,"$ 3,307,638",Q031,2020
7468,TL Instructional Leadership Framework,"$ 18,471",Q031,2020
7469,TL Long Term Absence,"$ 6,363",Q031,2020
7470,TL MOSL,$ 766,Q031,2020
7471,TL NYSTL Hardware,"$ 3,962",Q031,2020
7472,TL NYSTL Library Books,"$ 3,112",Q031,2020
7473,TL NYSTL Software,"$ 3,963",Q031,2020
7474,TL Parent Coordinator,"$ 43,558",Q031,2020
7475,TL Parent Coordinator OTPS,$ 131,Q031,2020
7476,TL Physical Education Initiative - Cohort 2,"$ 30,754",Q031,2020
7477,TL Potential Mid Year Adj to be Repaid,"$ 83,702",Q031,2020
7478,TL RS APE Teacher Shared,"$ 3,108",Q031,2020
7479,TL RS IEP Para,"$ 222,662",Q031,2020
7480,TL RS Mandated Counseling Shared,"$ 54,538",Q031,2020
7481,TL RS Mandated Speech Shared,"$ 96,693",Q031,2020
7482,TL RS Occupational Therapist PS Shared,"$ 77,181",Q031,2020
7483,TL SBST Shared,"$ 143,603",Q031,2020
7484,TL School Incentive 2020C2,"$ 23,300",Q031,2020
7485,TL Section 504,"$ 14,924",Q031,2020
7486,TL Summer in the City Shared,$ 242,Q031,2020
7487,TL Temporary Shortfall Per Diem,"$ 19,716",Q031,2020
7488,TL Temporary Shortfall Per Session-OTPS,"$ 16,867",Q031,2020
7489,TL Temporary Shortfall Support Staff,"$ 27,066",Q031,2020
7490,TL Temporary Shortfall Teachers,"$ 234,658",Q031,2020
7491,TL Translation Services,$ 782,Q031,2020
7492,4K for All,"$ 269,561",Q031,2019
7493,Contract for Excellence FY 09,"$ 41,484",Q031,2019
7494,Contract for Excellence FY 09 Pre-K,"$ 167,779",Q031,2019
7495,IDEA RS IEP Para,"$ 58,637",Q031,2019
7496,School Support Supplement,"$ 265,809",Q031,2019
7497,Self Sustaining 14,"$ 135,860",Q031,2019
7498,Sequester Aid Title I STH for Non-Title I Schools,$ 69,Q031,2019
7499,Sequester/2010 Census Title IIA,"$ 24,870",Q031,2019
7500,Title I STH for Non Title I Schools,$ 675,Q031,2019
7501,Title IIA Supplemental,"$ 65,391",Q031,2019
7502,Title III LEP,"$ 12,366",Q031,2019
7503,Title III Translation Services,"$ 2,972",Q031,2019
7504,TL Arts Studio,"$ 1,700",Q031,2019
7505,TL CB Per Session Per Diem Prep,"$ 1,803",Q031,2019
7506,TL CB School Staff,"$ 9,076",Q031,2019
7507,TL CB School Staff PK,"$ 4,134",Q031,2019
7508,TL CB School Staff Related Services,"$ 2,793",Q031,2019
7509,TL Computer Maintenance,"$ 3,527",Q031,2019
7510,TL Core Curriculum Support,"$ 1,287",Q031,2019
7511,TL ELA/Math Student Support,"$ 9,254",Q031,2019
7512,TL Fair Student Funding,"$ 3,237,923",Q031,2019
7513,TL FSF Floor Raise,"$ 71,613",Q031,2019
7514,TL FSF Legacy Teacher Supplement,"$ 19,739",Q031,2019
7515,TL GE CB School Staff,"$ 37,340",Q031,2019
7516,TL Long Term Absence,"$ 3,005",Q031,2019
7517,TL MOSL,"$ 1,700",Q031,2019
7518,TL NYSTL Hardware,"$ 4,494",Q031,2019
7519,TL NYSTL Library Books,"$ 3,246",Q031,2019
7520,TL NYSTL Software,"$ 4,494",Q031,2019
7521,TL Parent Coordinator,"$ 40,929",Q031,2019
7522,TL Parent Coordinator OTPS,$ 500,Q031,2019
7523,TL Physical Education Initiative - Cohort 2,"$ 59,562",Q031,2019
7524,TL RS IEP Para,"$ 129,014",Q031,2019
7525,TL RS Mandated Counseling Shared,"$ 36,242",Q031,2019
7526,TL RS Mandated Speech Shared,"$ 78,028",Q031,2019
7527,TL RS Occupational Therapist PS Shared,"$ 75,145",Q031,2019
7528,TL Salary Subsidy 2019,"$ 19,309",Q031,2019
7529,TL SBST Shared,"$ 124,151",Q031,2019
7530,TL SE CB School Staff,"$ 15,278",Q031,2019
7531,TL Section 504,"$ 36,020",Q031,2019
7532,TL Showcase School Support,"$ 8,000",Q031,2019
7533,TL Strong Schools Strong Communities,"$ 16,000",Q031,2019
7534,TL Summer in the City Shared,"$ 2,024",Q031,2019
7535,TL Talented and Gifted,$ 185,Q031,2019
7536,TL Temporary Shortfall Per Diem,"$ 23,339",Q031,2019
7537,TL Temporary Shortfall Per Session-OTPS,"$ 34,745",Q031,2019
7538,TL Temporary Shortfall Support Staff,"$ 144,080",Q031,2019
7539,TL Temporary Shortfall Teachers,"$ 104,471",Q031,2019
7540,TL Translation Services,$ 877,Q031,2019
7541,TL Vision for School Improvement,"$ 24,888",Q031,2019
7542,AIDP Attendance Shared,"$ 130,303",Q031,2018
7543,Contract for Excellence FY 09,"$ 41,484",Q031,2018
7544,Contract for Excellence FY 09 Pre-K,"$ 167,779",Q031,2018
7545,IDEA RS IEP Para,"$ 32,379",Q031,2018
7546,IDEA SBST Shared,"$ 71,638",Q031,2018
7547,Pre-K,"$ 31,615",Q031,2018
7548,Rollover SM 66 Brothers Keeper D26,"$ 2,000",Q031,2018
7549,School Support Supplement,"$ 257,833",Q031,2018
7550,Self Sustaining 14,"$ 131,300",Q031,2018
7551,Sequester Aid IDEA RS IEP Paras,"$ 5,894",Q031,2018
7552,Sequester Aid Title I STH for Non-Title I Schools,$ 75,Q031,2018
7553,Sequester/2010 Census Title IIA,"$ 24,869",Q031,2018
7554,Title I STH for Non Title I Schools,$ 706,Q031,2018
7555,Title IIA Supplemental,"$ 90,342",Q031,2018
7556,Title III Immigrant,"$ 3,523",Q031,2018
7557,Title III LEP,"$ 12,366",Q031,2018
7558,Title III Translation Services,"$ 2,777",Q031,2018
7559,TL Arts Studio,"$ 2,330",Q031,2018
7560,TL CB School Staff,"$ 8,340",Q031,2018
7561,TL Computer Maintenance,"$ 4,315",Q031,2018
7562,TL Core Curriculum Support,$ 429,Q031,2018
7563,TL ELA/Math Student Support,"$ 7,216",Q031,2018
7564,TL Fair Student Funding,"$ 3,103,744",Q031,2018
7565,TL FSF Legacy Teacher Supplement,"$ 2,711",Q031,2018
7566,TL Long Term Absence,"$ 31,833",Q031,2018
7567,TL MOSL,"$ 1,700",Q031,2018
7568,TL NYSTL Library Books,"$ 3,198",Q031,2018
7569,TL NYSTL Textbooks,"$ 38,677",Q031,2018
7570,TL Parent Coordinator,"$ 37,274",Q031,2018
7571,TL Parent Coordinator OTPS,$ 500,Q031,2018
7572,TL Physical Education Initiative - Cohort 2,"$ 83,243",Q031,2018
7573,TL Physical Education Initiative Support,$ 532,Q031,2018
7574,TL Potential Mid Year Adj to be Repaid,"$ 32,405",Q031,2018
7575,TL RS IEP Para,"$ 200,200",Q031,2018
7576,TL RS Mandated Counseling Shared,"$ 32,391",Q031,2018
7577,TL RS Mandated Speech Shared,"$ 90,166",Q031,2018
7578,TL RS Occupational Therapist PS Shared,"$ 68,526",Q031,2018
7579,TL Salary Subsidy 2019,"$ 14,824",Q031,2018
7580,TL SBST Shared,"$ 163,590",Q031,2018
7581,TL School Operational Support,"$ 5,070",Q031,2018
7582,TL Strong Schools Strong Communities,"$ 16,000",Q031,2018
7583,TL Summer in the City Shared,"$ 1,761",Q031,2018
7584,TL Talented and Gifted,$ 353,Q031,2018
7585,TL Temporary Shortfall Per Diem,"$ 22,000",Q031,2018
7586,TL Temporary Shortfall Per Session-OTPS,"$ 45,000",Q031,2018
7587,TL Translation Services,$ 820,Q031,2018
7588,TL Vision for School Improvement,"$ 24,888",Q031,2018
7589,Universal PreK Quality Full-Day,"$ 205,776",Q031,2018
7590,4K for All,"$ 485,872",Q026,2022
7591,ARPA Academic Recovery,"$ 168,104",Q026,2022
7592,ARPA Academic Recovery AP Summer Rising,"$ 17,990",Q026,2022
7593,ARPA Academic Recovery Arts,"$ 42,026",Q026,2022
7594,ARPA Academic Recovery NYSITELL Testing Admin,"$ 7,873",Q026,2022
7595,ARPA Academic Recovery Screeners,"$ 6,130",Q026,2022
7596,ARPA Academic Recovery SE After-School Instruction,"$ 48,233",Q026,2022
7597,ARPA Academic Recovery SE Counseling,"$ 1,348",Q026,2022
7598,ARPA Academic Recovery SE Intervention Training,"$ 2,624",Q026,2022
7599,ARPA Academic Recovery SE Planning Prep,"$ 4,992",Q026,2022
7600,ARPA Academic Recovery SE RS Related Services,"$ 21,054",Q026,2022
7601,ARPA Election Day Remote Planning,"$ 1,597",Q026,2022
7602,ARPA LA Initial Register Relief,"$ 43,604",Q026,2022
7603,ARPA LA MYA Register Relief,"$ 232,094",Q026,2022
7604,ARPA School COVID Planning Expansion,"$ 19,309",Q026,2022
7605,ARPA Vaccine Policy Coverage,"$ 4,823",Q026,2022
7606,Contract for Excellence FY 09,"$ 56,405",Q026,2022
7607,CRRSA Computer Maintenance,$ 628,Q026,2022
7608,CRRSA CRSE Arts Studio,$ 642,Q026,2022
7609,CRRSA Family Leadership,"$ 19,908",Q026,2022
7610,CRRSA Home Language Libraries,$ 758,Q026,2022
7611,CRRSA Restoration Arts Studio,"$ 1,628",Q026,2022
7612,CRRSA Situation Room,"$ 2,733",Q026,2022
7613,High Need Support for Title I STH,$ 474,Q026,2022
7614,IDEA RS IEP Para,"$ 73,232",Q026,2022
7615,School Support Supplement,"$ 419,582",Q026,2022
7616,Self Sustaining 35,"$ 5,550",Q026,2022
7617,Title I STH for Non Title I Schools,"$ 4,421",Q026,2022
7618,Title IIA Supplemental,"$ 81,062",Q026,2022
7619,Title III LEP,"$ 12,744",Q026,2022
7620,Title III Translation Services,"$ 3,473",Q026,2022
7621,Title IV Fall Reopening Planning Grant,"$ 8,392",Q026,2022
7622,Title IV Well Rounded ELA Math Support,"$ 5,793",Q026,2022
7623,TL CB School Staff,"$ 56,280",Q026,2022
7624,TL Computer Maintenance,"$ 3,054",Q026,2022
7625,TL COVID Register Relief,$ 3,Q026,2022
7626,TL CRRSA COVID MYA Register Relief,"$ 65,462",Q026,2022
7627,TL CRRSA FSF Floor Raise,"$ 161,976",Q026,2022
7628,TL CRRSA Surplus Rollover,"$ 45,000",Q026,2022
7629,TL ELA/Math Student Support,"$ 16,771",Q026,2022
7630,TL Fair Student Funding,"$ 4,264,480",Q026,2022
7631,TL FSF Floor Raise,"$ 274,405",Q026,2022
7632,TL FSF Post-IEP Support,$ 507,Q026,2022
7633,TL Implicit Bias Awareness,"$ 3,077",Q026,2022
7634,TL MOSL,"$ 1,700",Q026,2022
7635,TL NYSTL Hardware,"$ 6,891",Q026,2022
7636,TL NYSTL Library Books,"$ 4,031",Q026,2022
7637,TL NYSTL Software,"$ 6,337",Q026,2022
7638,TL NYSTL Textbooks,"$ 37,384",Q026,2022
7639,TL Parent Coordinator,"$ 52,085",Q026,2022
7640,TL Parent Coordinator OTPS,$ 500,Q026,2022
7641,TL Permanent Placement 2022,"$ 100,240",Q026,2022
7642,TL RS IEP Para,"$ 157,976",Q026,2022
7643,TL RS IEP Teacher,"$ 100,240",Q026,2022
7644,TL RS Mandated Counseling Shared,"$ 21,917",Q026,2022
7645,TL RS Mandated Speech Shared,"$ 309,249",Q026,2022
7646,TL RS Occupational Therapist PS Shared,"$ 162,220",Q026,2022
7647,TL SBST Shared,"$ 237,160",Q026,2022
7648,TL Section 504,"$ 101,638",Q026,2022
7649,TL Situation Room,"$ 2,259",Q026,2022
7650,TL Translation Services,"$ 1,314",Q026,2022
7651,4K for All,"$ 465,760",Q026,2021
7652,AIDP Attendance Shared,"$ 147,079",Q026,2021
7653,Contract for Excellence FY 09,"$ 56,405",Q026,2021
7654,High Need Support for Title I STH,$ 867,Q026,2021
7655,IDEA RS IEP Para,"$ 14,070",Q026,2021
7656,School Support Supplement,"$ 410,972",Q026,2021
7657,Title I STH for Non Title I Schools,"$ 8,277",Q026,2021
7658,Title I STH for Non Title I Schools Carry Over,"$ 1,045",Q026,2021
7659,Title IIA Supplemental,"$ 96,409",Q026,2021
7660,Title III Immigrant,"$ 8,835",Q026,2021
7661,Title III Immigrant Carryover,"$ 8,849",Q026,2021
7662,Title III LEP,"$ 12,766",Q026,2021
7663,Title III Translation Services,"$ 3,391",Q026,2021
7664,Title IV Summer Rising Reopening Planning,"$ 3,549",Q026,2021
7665,Title IV Well Rounded ELA Math Support,"$ 5,489",Q026,2021
7666,TL Arts Studio,"$ 1,120",Q026,2021
7667,TL CB School Staff,"$ 21,698",Q026,2021
