,allocation_category,amount,location_code,fiscal_year
5937,Title I SWP,"$ 200,296",M092,2020
5938,Title I SWP Parent and Family Engagement,"$ 2,023",M092,2020
5939,Title I SWP Translation Services,"$ 1,690",M092,2020
5940,Title IIA Supplemental,"$ 47,618",M092,2020
5941,Title IV Community Coordinator,"$ 83,277",M092,2020
5942,TL 09 C4E CTT,"$ 142,163",M092,2020
5943,TL Bridging the Gap,"$ 103,102",M092,2020
5944,TL CB School Staff,"$ 21,468",M092,2020
5945,TL Computer Maintenance,"$ 2,254",M092,2020
5946,TL Continuous Improvement,"$ 16,000",M092,2020
5947,TL E&E Algebra for All,"$ 5,000",M092,2020
5948,TL E&E District Charter Collaborative,"$ 10,217",M092,2020
5949,TL ELA/Math Student Support,"$ 11,161",M092,2020
5950,TL Fair Student Funding,"$ 1,987,116",M092,2020
5951,TL FSF School to School Transfers Shared,"$ 20,603",M092,2020
5952,TL Funds Over Formula,"$ 380,628",M092,2020
5953,TL Instructional Leadership Framework,"$ 19,097",M092,2020
5954,TL MOSL,"$ 1,500",M092,2020
5955,TL NYSTL Hardware,"$ 1,088",M092,2020
5956,TL NYSTL Library Books,"$ 1,482",M092,2020
5957,TL NYSTL Software,"$ 1,088",M092,2020
5958,TL Parent Coordinator,"$ 36,762",M092,2020
5959,TL Parent Coordinator OTPS,$ 500,M092,2020
5960,TL Physical Education Initiative - Cohort 2,"$ 61,272",M092,2020
5961,TL RS IEP Para,"$ 219,690",M092,2020
5962,TL RS IEP Teacher,"$ 92,837",M092,2020
5963,TL RS Mandated Counseling Shared,"$ 81,806",M092,2020
5964,TL RS Mandated Speech Shared,"$ 193,386",M092,2020
5965,TL RS Occupational Therapist PS Shared,"$ 88,223",M092,2020
5966,TL SBST Shared,"$ 33,956",M092,2020
5967,TL Summer in the City Shared,"$ 1,508",M092,2020
5968,TL Translation Services,$ 992,M092,2020
5969,4K for All,"$ 217,183",M092,2019
5970,AIDP,"$ 24,903",M092,2019
5971,AIDP STH School and Site Based Shared,"$ 52,880",M092,2019
5972,Contract for Excellence FY 09,"$ 70,150",M092,2019
5973,IDEA RS IEP Para,"$ 61,763",M092,2019
5974,IDEA SBST Shared,"$ 140,158",M092,2019
5975,School Support Supplement,"$ 160,603",M092,2019
5976,Sequester Aid IDEA RS IEP Paras,"$ 8,032",M092,2019
5977,Sequester/2010 Census Title I SWP,"$ 8,158",M092,2019
5978,Sequester/2010 Census Title IIA,"$ 15,312",M092,2019
5979,State Misc 05 - Empire State After School,"$ 13,743",M092,2019
5980,Title I SWP,"$ 190,027",M092,2019
5981,Title I SWP Parent and Family Engagement,"$ 1,919",M092,2019
5982,Title I SWP Translation Services,"$ 1,663",M092,2019
5983,Title IIA Supplemental,"$ 40,784",M092,2019
5984,TL 09 C4E CTT,"$ 142,163",M092,2019
5985,TL Arts Studio,$ 850,M092,2019
5986,TL CB Per Session Per Diem Prep,$ 351,M092,2019
5987,TL CB School Staff,"$ 25,866",M092,2019
5988,TL CB School Staff PK,"$ 2,055",M092,2019
5989,TL CB School Staff Related Services,"$ 1,974",M092,2019
5990,TL Computer Maintenance,"$ 3,505",M092,2019
5991,TL Core Curriculum Support,$ 572,M092,2019
5992,TL Deferred Program Planning Initiative,"$ 22,154",M092,2019
5993,TL E&E District Charter Collaborative,"$ 14,875",M092,2019
5994,TL ELA/Math Student Support,"$ 11,922",M092,2019
5995,TL Fair Student Funding,"$ 2,115,963",M092,2019
5996,TL FSF School to School Transfers Shared,"$ 20,601",M092,2019
5997,TL Funds Over Formula,"$ 451,735",M092,2019
5998,TL GE CB School Staff,"$ 24,028",M092,2019
5999,TL MOSL,"$ 1,500",M092,2019
6000,TL NYSTL Library Books,"$ 1,539",M092,2019
6001,TL Parent Coordinator,"$ 35,592",M092,2019
6002,TL Parent Coordinator OTPS,$ 500,M092,2019
6003,TL Physical Education Initiative - Cohort 2,"$ 89,370",M092,2019
6004,TL Physical Education Initiative Support,$ 740,M092,2019
6005,TL RS IEP Para,"$ 236,165",M092,2019
6006,TL RS IEP Teacher,"$ 89,370",M092,2019
6007,TL RS Mandated Counseling Shared,"$ 82,481",M092,2019
6008,TL RS Mandated Speech Shared,"$ 93,637",M092,2019
6009,TL RS Occupational Therapist PS Shared,"$ 75,145",M092,2019
6010,TL RS Speech Sixth Period Coverage,$ 964,M092,2019
6011,TL SBST Shared,"$ 32,451",M092,2019
6012,TL SE CB School Staff,"$ 21,196",M092,2019
6013,TL Strong Schools Strong Communities,"$ 16,000",M092,2019
6014,TL Summer in the City Shared,"$ 4,393",M092,2019
6015,TL Translation Services,$ 976,M092,2019
6016,TL Vision for School Improvement,"$ 19,097",M092,2019
6017,AIDP,"$ 25,154",M092,2018
6018,AIDP STH School and Site Based Shared,"$ 50,414",M092,2018
6019,Contract for Excellence FY 09,"$ 70,150",M092,2018
6020,IDEA RS IEP Para,"$ 66,182",M092,2018
6021,IDEA SBST Shared,"$ 71,638",M092,2018
6022,MBK FCEP D5 State Misc 76,"$ 1,785",M092,2018
6023,Pre-K,"$ 100,394",M092,2018
6024,School Support Supplement,"$ 159,461",M092,2018
6025,Sequester Aid IDEA RS IEP Paras,"$ 7,071",M092,2018
6026,Sequester/2010 Census Title I SWP,"$ 8,582",M092,2018
6027,Sequester/2010 Census Title IIA,"$ 15,314",M092,2018
6028,Title I SWP,"$ 199,934",M092,2018
6029,Title I SWP Parent Involvement,"$ 2,020",M092,2018
6030,Title I SWP Translation Services,"$ 1,763",M092,2018
6031,Title IIA Supplemental,"$ 56,346",M092,2018
6032,TL 09 C4E CTT,"$ 142,163",M092,2018
6033,TL Arts Studio,"$ 1,165",M092,2018
6034,TL CB School Staff,"$ 17,648",M092,2018
6035,TL Computer Maintenance,"$ 5,965",M092,2018
6036,TL Core Curriculum Support,$ 572,M092,2018
6037,TL Deferred Program Planning Initiative,"$ 27,000",M092,2018
6038,TL E&E Universal Literacy,"$ 13,657",M092,2018
6039,TL Fair Student Funding,"$ 1,995,286",M092,2018
6040,TL FSF School to School Transfers Shared,"$ 25,753",M092,2018
6041,TL Funds Over Formula,"$ 507,114",M092,2018
6042,TL MOSL,"$ 1,500",M092,2018
6043,TL NYSTL Library Books,"$ 1,599",M092,2018
6044,TL NYSTL Textbooks,"$ 8,764",M092,2018
6045,TL Parent Coordinator,"$ 35,592",M092,2018
6046,TL Parent Coordinator OTPS,$ 500,M092,2018
6047,TL RS IEP Para,"$ 262,684",M092,2018
6048,TL RS IEP Teacher,"$ 83,657",M092,2018
6049,TL RS Mandated Counseling Shared,"$ 65,983",M092,2018
6050,TL RS Mandated Speech Shared,"$ 90,166",M092,2018
6051,TL RS Occupational Therapist PS Shared,"$ 119,728",M092,2018
6052,TL RS Speech Sixth Period Coverage,"$ 2,206",M092,2018
6053,TL SBST Shared,"$ 75,653",M092,2018
6054,TL Strong Schools Strong Communities,"$ 16,000",M092,2018
6055,TL Summer in the City Shared,"$ 4,500",M092,2018
6056,TL Translation Services,"$ 1,036",M092,2018
6057,TL Vision for School Improvement,"$ 19,097",M092,2018
6058,Universal PreK Quality Full-Day,"$ 102,888",M092,2018
6059,21st Century 62,"$ 51,452",M046,2022
6060,3K for All,"$ 237,771",M046,2022
6061,4K for All,"$ 475,542",M046,2022
6062,ARPA Academic Recovery,"$ 198,037",M046,2022
6063,ARPA Academic Recovery AP Summer Rising,"$ 35,980",M046,2022
6064,ARPA Academic Recovery Arts,"$ 49,509",M046,2022
6065,ARPA Academic Recovery Arts Summer Rising,"$ 25,000",M046,2022
6066,ARPA Academic Recovery Para Summer Rising,"$ 4,536",M046,2022
6067,ARPA Academic Recovery SE After-School Instruction,"$ 71,366",M046,2022
6068,ARPA Academic Recovery SE Counseling,"$ 8,287",M046,2022
6069,ARPA Academic Recovery SE Intervention Training,"$ 4,987",M046,2022
6070,ARPA Academic Recovery SE Planning Prep,"$ 7,387",M046,2022
6071,ARPA Academic Recovery SE RS Related Services,"$ 24,534",M046,2022
6072,ARPA Academic Recovery SE Support Summer Rising,"$ 21,945",M046,2022
6073,ARPA Academic Recovery Summer Rising,"$ 51,730",M046,2022
6074,ARPA Election Day Remote Planning,"$ 4,791",M046,2022
6075,ARPA LA Initial Register Relief,"$ 56,740",M046,2022
6076,ARPA LA MYA Register Relief,"$ 106,642",M046,2022
6077,ARPA School COVID Planning Expansion,"$ 15,750",M046,2022
6078,ARPA Vaccine Policy Coverage,"$ 12,891",M046,2022
6079,Contract for Excellence FY 09,"$ 453,580",M046,2022
6080,CRRSA Computer Maintenance,"$ 2,050",M046,2022
6081,CRRSA CRSE Arts Studio,$ 321,M046,2022
6082,CRRSA Restoration Arts Studio,$ 814,M046,2022
6083,CRRSA SHSAT,$ 176,M046,2022
6084,CRRSA Situation Room,"$ 6,492",M046,2022
6085,High Need Support for Title I,"$ 13,327",M046,2022
6086,High Need Support for Title I STH,"$ 2,161",M046,2022
6087,IDEA RS IEP Para,"$ 105,176",M046,2022
6088,IDEA SBST Shared,"$ 154,225",M046,2022
6089,Rollover Smart Schools Bond Act,"$ 26,427",M046,2022
6090,School Support Supplement,"$ 454,272",M046,2022
6091,Title I 1003a TSI/CSI OTPS,"$ 7,529",M046,2022
6092,Title I 1003a TSI/CSI PS,"$ 30,116",M046,2022
6093,Title I SWP,"$ 321,923",M046,2022
6094,Title I SWP Carry Over,"$ 42,144",M046,2022
6095,Title I SWP Carry Over Parent and Family Engage,"$ 1,598",M046,2022
6096,Title I SWP Parent and Family Engagement,"$ 3,219",M046,2022
6097,Title I SWP STH,"$ 52,204",M046,2022
6098,Title I SWP Translation Services,"$ 2,078",M046,2022
6099,Title IIA Supplemental,"$ 87,175",M046,2022
6100,Title III LEP,"$ 12,000",M046,2022
6101,Title IV Fall Reopening Planning Grant,"$ 6,896",M046,2022
6102,Title IV Safe Healthy Counseling Summer Rising,"$ 6,179",M046,2022
6103,Title IV Well Rounded ELA Math Support,"$ 9,921",M046,2022
6104,TL CB School Staff,"$ 221,391",M046,2022
6105,TL CC Target Class Size Reduction Pilot,"$ 194,416",M046,2022
6106,TL Computer Maintenance,"$ 9,962",M046,2022
6107,TL CRRSA COVID MYA Register Relief,"$ 30,078",M046,2022
6108,TL CRRSA FSF Floor Raise,"$ 140,143",M046,2022
6109,TL CRRSA Surplus Rollover,"$ 31,104",M046,2022
6110,TL ELA/Math Student Support,"$ 28,722",M046,2022
6111,TL Fair Student Funding,"$ 3,689,010",M046,2022
6112,TL FSF Floor Raise,"$ 237,419",M046,2022
6113,TL FSF School to School Transfers Shared HS,"$ 3,094",M046,2022
6114,TL MOSL,"$ 1,500",M046,2022
6115,TL NCSI After-School Tutoring,"$ 3,671",M046,2022
6116,TL NYSTL Library Books,"$ 2,704",M046,2022
6117,TL Parent Coordinator,"$ 48,076",M046,2022
6118,TL Parent Coordinator OTPS,$ 500,M046,2022
6119,TL Robin Hood Libraries,"$ 154,289",M046,2022
6120,TL RS IEP Para,"$ 397,654",M046,2022
6121,TL RS IEP Teacher,"$ 97,208",M046,2022
6122,TL RS Mandated Counseling Shared,"$ 149,308",M046,2022
6123,TL RS Mandated Speech Shared,"$ 281,293",M046,2022
6124,TL RS Occupational Therapist PS Shared,"$ 81,110",M046,2022
6125,TL RS Speech Sixth Period Coverage,"$ 22,611",M046,2022
6126,TL SBST Shared,"$ 135,089",M046,2022
6127,TL School to School Summer Rising Transfers Shared,"$ 1,003",M046,2022
6128,TL Section 504,"$ 41,003",M046,2022
6129,TL Situation Room,"$ 2,824",M046,2022
6130,TL Specialized Admissions,"$ 1,058",M046,2022
6131,TL Summer Rising Shared,"$ 18,504",M046,2022
6132,TL Summer Rising Support Shared,"$ 60,962",M046,2022
6133,TL Translation Services,"$ 1,456",M046,2022
6134,21st Century 63,"$ 51,190",M046,2021
6135,3K for All,"$ 223,011",M046,2021
6136,4K for All,"$ 446,022",M046,2021
6137,Contract for Excellence FY 09,"$ 453,580",M046,2021
6138,Funds Pub Schl 12 - Clinical Teacher Prep,"$ 2,812",M046,2021
6139,High Need Support for Title I,"$ 17,564",M046,2021
6140,IDEA RS IEP Para,"$ 28,138",M046,2021
6141,IDEA SBST Shared,"$ 147,128",M046,2021
6142,Rollover Title I 1003a TSI/CSI OTPS,"$ 4,605",M046,2021
6143,Rollover Title I 1003a TSI/CSI PS,"$ 25,019",M046,2021
6144,School Support Supplement,"$ 444,563",M046,2021
6145,Title I 1003a TSI/CSI OTPS,"$ 15,929",M046,2021
6146,Title I 1003a TSI/CSI PS,"$ 63,715",M046,2021
6147,Title I STH,"$ 8,500",M046,2021
6148,Title I STH Carry Over,"$ 8,500",M046,2021
6149,Title I SWP,"$ 446,938",M046,2021
6150,Title I SWP Carry Over,"$ 51,583",M046,2021
6151,Title I SWP Parent and Family Engagement,"$ 4,953",M046,2021
6152,Title I SWP Summer in the City,"$ 3,046",M046,2021
6153,Title I SWP Translation Services,"$ 2,446",M046,2021
6154,Title IIA Supplemental,"$ 103,679",M046,2021
6155,Title III LEP,"$ 12,366",M046,2021
6156,Title IV Summer Rising Reopening Planning,"$ 2,897",M046,2021
6157,Title IV Well Rounded ELA Math Support,"$ 11,054",M046,2021
6158,TL CB School Staff,"$ 122,102",M046,2021
6159,TL Computer Maintenance,"$ 9,522",M046,2021
6160,TL Covid MY Register Loss Restoration,"$ 56,738",M046,2021
6161,TL CRRSA COVID MYA Register Loss Restoration,"$ 170,212",M046,2021
6162,TL CRRSA COVID Teacher Support,"$ 15,353",M046,2021
6163,TL ELA/Math Student Support,"$ 30,947",M046,2021
6164,TL Fair Student Funding,"$ 3,789,620",M046,2021
6165,TL Implicit Bias Awareness,"$ 2,535",M046,2021
6166,TL Instructional Leadership Framework,"$ 24,568",M046,2021
6167,TL NYSTL Hardware,"$ 5,540",M046,2021
6168,TL NYSTL Library Books,"$ 3,186",M046,2021
6169,TL NYSTL Software,"$ 5,109",M046,2021
6170,TL NYSTL Textbooks,"$ 29,595",M046,2021
6171,TL Parent Coordinator,"$ 48,076",M046,2021
6172,TL Parent Coordinator OTPS,$ 500,M046,2021
6173,TL Periodic Assessment,"$ 1,700",M046,2021
6174,TL Physical Education Initiative - Cohort 2,"$ 29,889",M046,2021
6175,TL Robin Hood Libraries,"$ 145,390",M046,2021
6176,TL RS IEP Para,"$ 467,016",M046,2021
6177,TL RS IEP Teacher,"$ 90,574",M046,2021
6178,TL RS Mandated Counseling Shared,"$ 157,312",M046,2021
6179,TL RS Mandated Speech Shared,"$ 297,327",M046,2021
6180,TL RS Occupational Therapist PS Shared,"$ 78,516",M046,2021
6181,TL RS Speech Sixth Period Coverage,"$ 16,721",M046,2021
6182,TL SBST Shared,"$ 129,888",M046,2021
6183,TL School COVID Planning Supplement,"$ 6,091",M046,2021
6184,TL Section 504,"$ 39,295",M046,2021
6185,TL Specialized Admissions,$ 685,M046,2021
6186,TL Summer in the City Shared,"$ 8,282",M046,2021
6187,TL Translation Services,"$ 1,714",M046,2021
6188,21st Century 63,"$ 49,915",M046,2020
6189,3K for All,"$ 277,356",M046,2020
6190,4K for All,"$ 431,321",M046,2020
6191,Contract for Excellence FY 09,"$ 453,580",M046,2020
6192,FY20 Grant in Aid Assembly (08670),"$ 37,500",M046,2020
6193,High Need Support for Title I,"$ 18,801",M046,2020
6194,IDEA RS IEP Para,"$ 122,278",M046,2020
6195,School Support Supplement,"$ 430,455",M046,2020
6196,Title I 1003 TSI/CSI Planning OTPS,"$ 13,914",M046,2020
6197,Title I 1003 TSI/CSI Planning PS,"$ 9,007",M046,2020
6198,Title I 1003a Summer,"$ 12,600",M046,2020
6199,Title I 1003a TSI/CSI OTPS,"$ 6,571",M046,2020
6200,Title I 1003a TSI/CSI PS,"$ 8,508",M046,2020
6201,Title I SWP,"$ 458,799",M046,2020
6202,Title I SWP Parent and Family Engagement,"$ 4,634",M046,2020
6203,Title I SWP Translation Services,"$ 2,606",M046,2020
6204,Title IIA Supplemental,"$ 112,678",M046,2020
6205,Title III Immigrant,"$ 7,553",M046,2020
6206,Title III LEP,"$ 12,366",M046,2020
6207,Title IV Well Rounded,"$ 92,011",M046,2020
6208,TL Arts Studio,"$ 1,730",M046,2020
6209,TL CB School Staff,"$ 77,963",M046,2020
6210,TL Computer Maintenance,"$ 9,522",M046,2020
6211,TL Continuous Improvement,"$ 16,000",M046,2020
6212,TL E&E Algebra for All,$ 565,M046,2020
6213,TL E&E MS College Access OTPS,"$ 12,840",M046,2020
6214,TL E&E MS College Access PS,"$ 4,639",M046,2020
6215,TL ELA/Math Student Support,"$ 30,711",M046,2020
6216,TL Fair Student Funding,"$ 4,123,461",M046,2020
6217,TL Instructional Leadership Framework,"$ 24,888",M046,2020
6218,TL MOSL,"$ 1,700",M046,2020
6219,TL NYSTL Hardware,"$ 5,797",M046,2020
6220,TL NYSTL Library Books,"$ 3,555",M046,2020
6221,TL NYSTL Software,"$ 5,734",M046,2020
6222,TL NYSTL Textbooks,"$ 21,456",M046,2020
6223,TL Parent Coordinator,"$ 43,593",M046,2020
6224,TL Parent Coordinator OTPS,$ 500,M046,2020
6225,TL Physical Education Initiative - Cohort 2,"$ 57,144",M046,2020
6226,TL Prior Year Encumbrance,"$ 4,917",M046,2020
6227,TL Robin Hood Libraries,"$ 141,043",M046,2020
6228,TL RS IEP Para,"$ 73,560",M046,2020
6229,TL RS IEP Teacher,"$ 86,582",M046,2020
6230,TL RS Mandated Counseling Shared,"$ 194,777",M046,2020
6231,TL RS Mandated Speech Shared,"$ 290,079",M046,2020
6232,TL RS Occupational Therapist PS Shared,"$ 154,362",M046,2020
6233,TL RS Speech Sixth Period Coverage,"$ 24,097",M046,2020
6234,TL SBST Shared,"$ 224,358",M046,2020
6235,TL Section 504,"$ 38,197",M046,2020
6236,TL Summer in the City Shared,"$ 9,549",M046,2020
6237,TL Translation Services,"$ 1,531",M046,2020
6238,21st Century 63,"$ 47,886",M046,2019
6239,3K for All,"$ 220,562",M046,2019
6240,4K for All,"$ 407,123",M046,2019
6241,Contract for Excellence FY 09,"$ 405,343",M046,2019
6242,Funds Pub Schl 78,"$ 1,010",M046,2019
6243,IDEA RS IEP Para,"$ 86,339",M046,2019
6244,IDEA SBST Shared,"$ 132,211",M046,2019
6245,School Support Supplement,"$ 389,858",M046,2019
6246,Sequester/2010 Census Title I SWP,"$ 19,920",M046,2019
6247,Sequester/2010 Census Title IIA,"$ 29,576",M046,2019
6248,Title I 1003a Summer,"$ 16,979",M046,2019
6249,Title I Priority/Focus SWP,"$ 154,253",M046,2019
6250,Title I Priority/Focus SWP Parent Education,"$ 46,558",M046,2019
6251,Title I SWP,"$ 463,981",M046,2019
6252,Title I SWP Parent and Family Engagement,"$ 4,687",M046,2019
6253,Title I SWP Translation Services,"$ 2,596",M046,2019
6254,Title IIA Supplemental,"$ 96,507",M046,2019
6255,Title III LEP,"$ 12,366",M046,2019
6256,TL Arts Studio,"$ 2,550",M046,2019
6257,TL CB Per Session Per Diem Prep,$ 645,M046,2019
6258,TL CB School Staff,"$ 106,012",M046,2019
6259,TL CB School Staff PK,"$ 5,471",M046,2019
6260,TL CB School Staff Related Services,"$ 3,583",M046,2019
6261,TL Computer Maintenance,"$ 6,972",M046,2019
6262,TL Core Curriculum Support,$ 715,M046,2019
6263,TL E&E MS College Access OTPS,"$ 11,501",M046,2019
6264,TL E&E MS College Access PS,"$ 4,603",M046,2019
6265,TL ELA/Math Student Support,"$ 31,945",M046,2019
6266,TL Fair Student Funding,"$ 4,222,431",M046,2019
6267,TL FSF Floor Raise,"$ 108,459",M046,2019
6268,TL GE CB School Staff,"$ 40,272",M046,2019
6269,TL MOSL,"$ 1,700",M046,2019
6270,TL NYSTL Hardware,"$ 6,642",M046,2019
6271,TL NYSTL Library Books,"$ 3,900",M046,2019
6272,TL NYSTL Software,"$ 6,385",M046,2019
6273,TL NYSTL Textbooks,"$ 23,845",M046,2019
6274,TL Parent Coordinator,"$ 40,929",M046,2019
6275,TL Parent Coordinator OTPS,$ 500,M046,2019
6276,TL Physical Education Initiative - Cohort 2,"$ 81,344",M046,2019
6277,TL Physical Education Initiative Support,$ 740,M046,2019
6278,TL Robin Hood Libraries,"$ 133,683",M046,2019
6279,TL RS IEP Para,"$ 41,423",M046,2019
6280,TL RS IEP Teacher,"$ 81,344",M046,2019
6281,TL RS Mandated Counseling Shared,"$ 134,969",M046,2019
6282,TL RS Mandated Speech Shared,"$ 305,257",M046,2019
6283,TL RS Occupational Therapist PS Shared,"$ 75,145",M046,2019
6284,TL RS Speech Sixth Period Coverage,"$ 18,070",M046,2019
6285,TL Sabbaticals,"$ 30,603",M046,2019
6286,TL SBST Shared,"$ 209,690",M046,2019
6287,TL SE CB School Staff,"$ 28,985",M046,2019
6288,TL Strong Schools Strong Communities,"$ 16,000",M046,2019
6289,TL Summer in the City Shared,"$ 7,571",M046,2019
6290,TL Translation Services,"$ 1,525",M046,2019
6291,TL Vision for School Improvement,"$ 24,888",M046,2019
6292,21st Century 63,"$ 52,112",M046,2018
6293,Contract for Excellence FY 09,"$ 405,343",M046,2018
6294,IDEA SBST Shared,"$ 71,638",M046,2018
6295,MBK FCEP D5 State Misc 76,"$ 1,785",M046,2018
6296,Pre-K,"$ 188,624",M046,2018
6297,School Support Supplement,"$ 379,384",M046,2018
6298,Sequester/2010 Census Title I SWP,"$ 20,263",M046,2018
6299,Sequester/2010 Census Title IIA,"$ 36,405",M046,2018
6300,Title I 1003a Summer,"$ 16,979",M046,2018
6301,Title I Priority/Focus SWP,"$ 137,438",M046,2018
6302,Title I Priority/Focus SWP Parent Education,"$ 38,302",M046,2018
6303,Title I SWP,"$ 472,069",M046,2018
6304,Title I SWP Parent Involvement,"$ 4,768",M046,2018
6305,Title I SWP Summer in the City,"$ 15,302",M046,2018
6306,Title I SWP Translation Services,"$ 2,518",M046,2018
6307,Title IIA Supplemental,"$ 133,332",M046,2018
6308,Title III Immigrant,"$ 2,995",M046,2018
6309,Title III LEP,"$ 12,366",M046,2018
6310,TL Arts Studio,"$ 3,495",M046,2018
6311,TL CB School Staff,"$ 57,792",M046,2018
6312,TL Computer Maintenance,"$ 7,335",M046,2018
6313,TL Core Curriculum Support,"$ 1,716",M046,2018
6314,TL E&E Algebra for All,"$ 15,000",M046,2018
6315,TL E&E MS College Access,"$ 15,712",M046,2018
6316,TL E&E Universal Literacy,"$ 23,267",M046,2018
6317,TL ELA/Math Student Support,"$ 41,368",M046,2018
6318,TL Fair Student Funding,"$ 4,209,429",M046,2018
6319,TL MOSL,"$ 1,700",M046,2018
6320,TL NYSTL Library Books,"$ 3,998",M046,2018
6321,TL Parent Coordinator,"$ 40,929",M046,2018
6322,TL Parent Coordinator OTPS,$ 500,M046,2018
6323,TL Robin Hood Libraries,"$ 130,619",M046,2018
6324,TL RS IEP Para,"$ 41,342",M046,2018
6325,TL RS IEP Teacher,"$ 80,043",M046,2018
6326,TL RS Mandated Counseling Shared,"$ 129,566",M046,2018
6327,TL RS Mandated Speech Shared,"$ 213,198",M046,2018
6328,TL RS Speech Sixth Period Coverage,"$ 14,684",M046,2018
